Quality	#1 ID	#2 ID	#1 String	#2 String
1	1372366	1372589	O dinheiro das vendas de petróleo iraquiano será destinado a esse fundo que será controlado pelos Estados Unidos e pela Grã-Bretanha e usado para reconstruir o país.	O dinheiro da venda de petróleo será agora depositado em um novo Fundo de Desenvolvimento para o Iraque, controlado pelos Estados Unidos e Grã-Bretanha e usado para reconstruir o país.
1	1480802	1481397	O volume de carros caiu 8%, enquanto as vendas de caminhões leves - que incluem vans, picapes e utilitários esportivos - aumentaram 2,7%.	O volume de carros caiu 8%, enquanto as vendas de caminhões leves - que incluem vans, picapes e utilitários esportivos - aumentaram 2,7%.
1	1491648	1491625	Ele disse que deixou &quot;muito claro&quot; para os EUA que a Austrália não apoiava a pena de morte.	Williams acrescentou que o governo deixou &quot;muito claro&quot; para os EUA que não apoia a pena de morte para Hicks.
1	2895263	2895171	A polícia especial deteve Khodorkovsky no início do sábado, na cidade siberiana de Novosibirsk, onde seu avião havia feito uma parada de reabastecimento.	A polícia deteve Khodorkovsky no início do sábado, quando seu jato fez uma parada de reabastecimento na cidade siberiana de Novosibirsk.
1	864148	863719	Robert Stewart, porta-voz da Park Place, empresa controladora do Caesars Palace, disse estar surpreso com a decisão do tribunal.	Robert Stewart, porta-voz da Park Place Entertainment, empresa controladora da Caesars, disse que a Suprema Corte pareceu mudar as regras dos processos.
0	84742	84613	Ele também atuou no Conselho Consultivo de Segurança Interna do presidente.	No ano passado, Bush o nomeou para o Conselho Consultivo de Segurança Interna.
1	953485	953537	As ações da Altria caíram 2,2% ou 96 centavos, para US $ 42,72, e foram o maior perdedor percentual da Dow.	Suas ações caíram US $ 9,61 para US $ 50,26, classificando-se como a questão mais ativa da NYSE e sua maior porcentagem de perdedor.
0	2580240	2579902	&quot;E se houver um vazamento na minha administração&quot;, acrescentou, &quot;quero saber quem é.	Ele acrescentou: &quot;Há vazamentos demais em Washington e, se houver um vazamento na minha administração, quero saber quem é.
1	239902	239998	Mascia-Frye trabalha no escritório de desenvolvimento do estado.	Mascia-Frye supervisiona as operações européias para o Escritório de Desenvolvimento da Virgínia Ocidental.
1	1618493	1618463	Representantes da Puretunes não puderam ser encontrados imediatamente para comentar na quarta-feira.	Os representantes da Puretunes não puderam ser localizados na quinta-feira para comentar o processo.
1	2250458	2250584	Uma chave para esse esforço foi a introdução da empresa de uma garantia de 10 anos, 100.000 milhas, para garantir aos compradores que eles poderiam confiar na empresa coreana.	O &#39;Neill tinha uma solução: uma garantia de 10 anos, 100.000 milhas, destinada a garantir aos compradores que eles poderiam confiar na Hyundai.
0	2635000	2634945	A ECUSA é a filial dos EUA da Comunhão Anglicana de 70 milhões de membros.	A Igreja Episcopal é o ramo americano da Comunhão Anglicana.
1	3238456	3238508	A palavra advento, do latim, significa &quot;a vinda&quot;.	O nome da estação vem da palavra latina adventus, que significa &quot;vir&quot;.
1	3306448	3306659	As empresas disseram que &quot;não era nossa intenção visar ou ofender nenhum grupo ou pessoa ou incitar o ódio ou a violência&quot;.	&quot;Ao criar o jogo, não era nossa intenção atacar ou ofender nenhum grupo ou pessoa ou incitar o ódio ou a violência contra essas pessoas&quot;.
1	2610846	2610727	Outro irmão, Ali Imron, foi condenado à prisão perpétua após cooperar com os investigadores e demonstrar remorso.	Outro irmão, Ali Imron, recebeu uma sentença de prisão perpétua depois que ele cooperou com as autoridades e expressou remorso.
1	1793557	1793618	Na maioria das vezes, os atacadistas vendiam os medicamentos questionáveis a um dos três grandes distribuidores nacionais que fornecem praticamente todos os medicamentos no país.	Em um ponto da cadeia, um atacadista venderia os medicamentos questionáveis para uma das três grandes empresas nacionais que fornecem praticamente todos os medicamentos no país.
1	2754612	2754633	Ele disse que não era possível descartar que o produto químico era um risco de câncer para os seres humanos.	No entanto, não é possível dizer se isso pode representar um risco de câncer para os seres humanos.
0	1617344	1617290	O advogado John Barnett, que representa Morse, mostrou fotos de um arranhão no pescoço de Morse e na orelha ensangüentada do policial.	Depois que Jackson testemunhou que nunca tocou nos policiais durante a luta no chão, Barnett mostrou fotos de um arranhão no pescoço de Morse e na orelha ensanguentada do policial.
1	153199	153213	A carta dizia que um bebê natimorto prematuro foi colocado na cama em um cobertor.	Segundo o escritor da carta, o bebê foi &quot;colocado na cama em um cobertor de bebê&quot; por uma enfermeira.
1	2444519	2444508	O procurador do distrito de Galveston, Kurt Sistrunk, disse que seu escritório recebeu as gravações nesta semana.	O procurador do distrito de Galveston, Kurt Sistrunk, disse a Criss na quarta-feira que seu escritório apenas nesta semana recebeu as gravações.
1	2398178	2398195	&quot;Esta é uma investigação abrangente e contínua que provavelmente resultará em várias outras acusações&quot;, disse Spitzer.	&quot;Esta é uma investigação crescente e contínua, que provavelmente resultará em várias outras acusações&quot;, disse Spitzer ontem em entrevista coletiva.
0	2221435	2221631	No início da tarde, a média industrial da Dow Jones subiu 7,58, ou 0,1%, para 9.381,79.	A média industrial da Dow Jones .DJI caiu 33,09 pontos, ou 0,68 por cento, para 9.270,70.
1	1332049	1331979	Kyi, diz um enviado da ONU, à medida que o Japão aumenta a crescente pressão internacional, dizendo que interromperá sua pesada ajuda econômica, a menos que Suu Kyi seja libertada.	O Japão aumentou a pressão internacional crescente sobre a Birmânia ontem, ameaçando interromper sua pesada ajuda econômica, a menos que o governo militar libere o líder pró-democracia Aung San Suu Kyi.
1	516583	516789	A decisão também pode ser útil na &quot;guerra ao terrorismo&quot;.	A decisão de terça-feira pode ser útil ao governo na guerra contra o terrorismo.
0	914018	913889	Atualmente, a delegação do congresso do estado é composta por 17 democratas e 15 republicanos.	Embora os republicanos agora ocupem todos os escritórios em todo o estado, a delegação do congresso do estado compreende 17 democratas e 15 republicanos.
1	2077064	2077087	No primeiro estágio do ataque, o worm Lovsan começou a sujar computadores em todo o mundo.	A primeira etapa do software malicioso começou na segunda-feira, quando o worm Lovsan começou a se espalhar pelo mundo.
1	395858	396195	A secretária de Agricultura dos EUA, Ann Veneman, que anunciou a proibição às terças-feiras, também disse que Washington enviará uma equipe técnica ao Canadá para ajudar.	A secretária de Agricultura dos EUA, Ann Veneman, que anunciou a proibição de ontem, também disse que Washington enviará uma equipe técnica ao Canadá para ajudar na situação canadense.
0	2758909	2758887	Apenas 29 famílias de sapos são conhecidas e a maioria foi identificada e descrita em meados do século XIX e a última em 1926.	Apenas 29 famílias de sapos são conhecidas, a maioria delas nomeadas em meados do século XIX.
1	425412	425310	A pesquisa que a encontrou cobriu apenas uma fatia estreita do céu.	A pesquisa que descobriu a estrela cobriu apenas uma fatia estreita do céu.
1	2264210	2264194	No entanto, o órgão de padrões alerta que alterações no Internet Explorer podem afetar um &quot;grande número&quot; de sites existentes.	Ainda assim, as alterações no IE &quot;podem afetar um grande número de páginas da Web existentes&quot;, de acordo com o aviso do W3C.
1	1643239	1643042	Blair e Bush enfrentaram acusações de que manipularam informações sobre armas de destruição em massa para defender a ação militar.	Em casa, o premier enfrentou acusações de que ele exagerou na inteligência sobre armas de destruição em massa para defender a guerra.
1	2330167	2330142	&quot;Acho que 70% do trabalho já está concluído&quot;, disse Tauzin a repórteres no Capitólio.	&quot;Cerca de 70% do trabalho já está concluído&quot;, disse Tauzin.
1	2030917	2030877	&quot;Precisamos defender aqueles de quem não gostamos ou até desprezamos&quot;, disse Neal R. Sonnett, advogado de Miami que liderou um painel de associação contra combatentes inimigos.	&quot;Precisamos defender aqueles de quem não gostamos ou até desprezamos&quot;, disse Neal Sonnett, advogado de Miami que chefiou uma força-tarefa da ABA contra combatentes inimigos.
0	1091180	1091301	Da mesma forma, o bônus de 30 anos US30YT = RR caiu 23/32, com um rendimento de 4,34%, acima dos 4,30%.	O título de 30 anos US30YT = RR perdeu 16/32, elevando seu rendimento para 4,20%, de 4,18%.
0	302467	302688	A China ameaçou executar ou prender por toda a vida qualquer pessoa que quebre sua quarentena e intencionalmente espalhe o vírus SARS assassino.	A China, assombrada pela disseminação da SARS em sua vasta área rural, ameaçou executar ou prender por toda a vida quem espalhar intencionalmente o vírus assassino.
1	2011783	2011647	Antes, eles desafiaram uma ordem da polícia e gritaram &quot;Allahu Akbar&quot; (Deus é o Maior) enquanto Bashir caminhava para o seu lugar no tribunal bem guardado.	Antes, os apoiadores de Bashir desafiaram uma ordem da polícia e gritaram &quot;Allahu Akbar (Deus é o Maior)&quot; enquanto ele caminhava para o seu lugar.
1	754162	753958	O anúncio ocorre um dia depois que o chefe de segurança global da Microsoft, Scott Charney, reiterou as promessas da Microsoft de simplificar a maneira como distribui patches para os usuários.	O anúncio ocorre um dia depois que Scott Charney, chefe de segurança global da Microsoft, reiterou as promessas da Microsoft de simplificar a maneira como distribui patches para os clientes.
1	232430	232714	Os combates em torno de Bunia começaram depois que o vizinho Uganda concluiu a retirada de seus mais de 6.000 soldados da cidade.	Os combates começaram em 7 de maio, depois que o vizinho Uganda completou a retirada de seus mais de 6.000 soldados de um ao redor de Bunia.
1	2759168	2759156	Oficial do Exército de Libertação do Povo, selecionado entre um grupo de 14, o tenente-coronel Yang é filho de um professor e oficial de uma empresa agrícola.	Tenente-coronel do Exército de Libertação Popular, Yang é filho de um professor e funcionário de uma empresa agrícola.
0	1288150	1287646	Os Yankees, no entanto, tiveram grandes problemas ao lidar com Victor Zambrano (4-4) pela segunda vez consecutiva.	Os Yankees não perderam tempo contra Zambrano (4-4) na revanche.
1	2524160	2524303	Ex-candidato a governador de Nova York, ele se considerou um defensor de uma melhor governança corporativa.	McCall, que concorreu sem sucesso para o governador de Nova York em 2002, se considerou um defensor de uma melhor governança corporativa.
0	1668236	1668179	Yeager disse que o suspeito no ataque ao alvo mostrou tendências de ser um infrator anterior.	Yeager disse que o incidente parecia estar isolado, mas o suspeito mostrou tendências de ser um infrator anterior.
0	1957823	1957694	A Tenet está sob escrutínio desde novembro, quando o ex-presidente executivo Jeffrey Barbakow disse que a empresa usava preços agressivos para gerar pagamentos mais altos para os pacientes mais doentes do Medicare.	Em novembro, Jeffrey Brabakow, executivo-chefe da época, disse que a empresa usava preços agressivos para obter pagamentos mais altos para os pacientes mais doentes do Medicare.
1	2007711	2007677	Sua decisão significa que o caso contra Gary Lee Sampson, incluindo as acusações de capital contra ele, será julgado em setembro.	Isso significa que o caso contra Gary Lee Sampson, incluindo as acusações de capital, será agora julgado em setembro.
1	1297519	1297825	Enquanto isso, o concorrente rival, a NBC da General Electric, enviou uma carta de interesse, disse uma fonte familiarizada com o assunto.	Outros candidatos incluem a GE.N NBC da General Electric, que enviou uma carta de interesse, disse uma fonte familiarizada com o assunto.
0	513165	513247	A audiência civil de Freeman pode ser, na superfície, sobre uma carteira de motorista.	Freeman disse que não ter carteira de motorista tem sido um fardo.
1	1909555	1909331	&quot;Esse acordo faz sentido para as duas empresas&quot;, disse Brian Halla, executivo-chefe da National, em comunicado.	&quot;Este acordo faz sentido para as duas empresas&quot;, disse Brian L. Halla, presidente, presidente e CEO da National.
1	2668688	2668644	O padre, o Rev. John F. Johnston, 64, da 35th Avenue, em Jackson Heights, foi acusado de assédio agravado e posse criminosa de uma arma.	O reverendo John Johnston, 64 anos, foi acusado de assédio agravado no caso de ligação telefônica e por posse criminosa de uma arma, segundo um comunicado da polícia.
1	1851377	1851386	&quot;A Qualcomm desfruta de muitos anos vendendo ... contra pouca ou nenhuma concorrência&quot;, disse Hubach no comunicado.	&quot;A Qualcomm desfruta de muitos anos vendendo chips CDMA contra pouca ou nenhuma concorrência&quot;, disse o conselheiro geral da TI Joseph Hubach.
1	1641980	1642291	Esse estado não emergirá até que o governo interino decida um processo para escrever uma nova constituição e realizar as primeiras eleições democráticas.	Esse estado não emergirá até que o governo interino decida um processo para escrever uma nova constituição e realizar as primeiras eleições democráticas.
1	299689	299752	O Sendmail disse que o sistema pode até ser configurado para permitir o uso apenas nos negócios.	O produto pode ser instruído a permitir o uso apenas comercial, de acordo com o Sendmail.
0	2282307	2282491	O Comitê de Serviços Armados do Senado realizará uma audiência separada na quinta-feira.	Ainda não houve votação no Comitê de Serviços Armados do Senado.
1	3118600	3118635	A pesquisa por telefone teve uma margem de erro de 2 pontos percentuais.	A pesquisa realizada entre 24 de outubro e 2 de novembro teve uma margem de erro de 2 pontos percentuais.
1	3127902	3127435	Hoje à noite, Morgan, 21 anos, e cerca de 1.200 colegas no Wheaton College se reunirão na academia para a primeira dança real nos 143 anos de história da escola.	Cerca de 1.200 estudantes do Wheaton College se reunirão na academia na sexta à noite para a primeira dança real nos 143 anos de história da escola cristã.
0	770718	770731	Os corpos do ex-homem da Invercargill Warren Campbell, 32, e do companheiro de escalada Jonathan Smith, 47, foram recuperados de baixo do Monte D &#39;Archiac na noite de ontem.	Warren David Campbell, 32, e o companheiro de escalada Jonathan Smith, 47, não retornaram como esperado na terça-feira ao subir no Monte D &#39;Archiac, no distrito de McKenzie.
0	2654770	2654751	Em 2001, o presidente Bush nomeou Kathy Gregg para o conselho de diretores da Student Loan Marketing Association.	Em 2001, o presidente Bush a nomeou para a Student Loan Marketing Association, a maior instituição de empréstimos para estudantes dos EUA.
1	1093844	1093616	Beckham receberá um salário anual de US $ 10 milhões mais bônus, ganhando cerca de US $ 220.000 por jogo.	Beckham embolsará um salário semanal de cerca de US $ 213.000 e receberá US $ 10 milhões por ano, mais bônus.
0	1722079	1721812	As mortes em acidentes de capotagem foram responsáveis por 82% do número de mortes no trânsito em 2002, segundo a agência.	As fatalidades nos acidentes de capotagem foram responsáveis por 82% do aumento em 2002, disse a NHTSA.
0	1545909	1546212	A turnê desta semana levará Bush ao Senegal, África do Sul, Botsuana, Uganda e Nigéria, e visa suavizar sua imagem de guerreiro em casa e no exterior.	Em sua primeira viagem à África subsaariana como presidente, Bush visitará o Senegal, África do Sul, Botsuana, Uganda e Nigéria antes de voltar para casa no sábado.
0	126769	126737	Os recrutadores executivos dizem que encontrar um chefe de merchandising experiente talvez seja o mais complicado de todos os contratados, porque há uma escassez de bons.	Os recrutadores executivos dizem que encontrar um chefe de merchandising experiente talvez seja o mais difícil de todos os contratados.
1	3142048	3142198	&quot;Enviamos uma mensagem ao país de que esta é uma nova Louisiana&quot;, disse ela a um partido da vitória em Nova Orleans.	&quot;Enviamos uma nova mensagem para a nação - que esta é uma nova Louisiana&quot;.
0	2609476	2609428	Mais cinco casos humanos do vírus do Nilo Ocidental, foram relatados pelo Departamento de Saúde de Mesa County na quarta-feira.	Até esta semana, 103 casos humanos no Nilo Ocidental em 45 municípios foram notificados ao departamento de saúde.
1	967485	967554	Ele disse que a operação, iniciada na segunda-feira, fazia parte &quot;do esforço contínuo para erradicar os partidários do Partido Baath, grupos paramilitares e outros elementos subversivos&quot;.	Uma declaração do comando aliado disse que o ataque fazia parte &quot;do esforço contínuo para erradicar os partidários do Partido Baath, grupos paramilitares e outros elementos subversivos&quot;.
0	229207	229298	A NBC provavelmente encerrará a temporada como a segunda rede mais popular atrás da CBS, embora seja a primeira entre as principais demográficas de 18 a 49 anos de idade.	A NBC provavelmente terminará a temporada como a segunda rede mais popular atrás da CBS, que é a primeira entre as principais demográficas de 18 a 49 anos de idade.
0	1438120	1437645	Na Europa, o CAC-40 da França subiu 0,6%, o FTSE 100 da Grã-Bretanha caiu 0,02% e o índice DAX da Alemanha avançou 0,8%.	Nas negociações da tarde na Europa, o CAC-40 da França caiu 1,6%, o FTSE 100 da Grã-Bretanha caiu 1,2% e o índice DAX da Alemanha perdeu 1,9%.
0	1378077	1378273	As questões em avanço superaram os declinantes em torno de 8 a 5 na Bolsa de Nova York.	As questões em queda superaram os advogados com pouco mais de 3 para 1 na Bolsa de Nova York.
1	47037	47072	Cerca de 660 prisioneiros de 42 países, incluindo o Canadá, são mantidos, muitos capturados durante a guerra contra a rede da Al Qaeda no Afeganistão.	Cerca de 660 prisioneiros de 42 países estão detidos na base naval da Baía de Guantánamo, muitos capturados durante a guerra contra a Al Qaeda no Afeganistão.
1	1964547	1964856	&quot;Início; estágios iniciais; não com risco de vida; tratável&quot;, disse ele em entrevista coletiva no Capitólio.	Começando, estágios iniciais, sem risco de vida, tratável, Bruno disse em uma coletiva de imprensa estadual no Capitólio.
1	1149319	1149377	A oferta da Oracle &quot;subestima a empresa e não é do melhor interesse dos acionistas&quot;, disse Craig Conway, CEO da PeopleSoft.	&quot;A oferta da Oracle subestima a empresa e não é do melhor interesse dos acionistas da PeopleSoft&quot;, disse o presidente e CEO da PeopleSoft, Craig Conway, em comunicado.
1	1591361	1591597	Bryant se rendeu às autoridades na sexta-feira e publicou uma fiança de US $ 25.000.	Bryant apresentou-se às autoridades na sexta-feira passada e foi libertado após pagar fiança de US $ 25.000.
1	2568019	2567975	Roberson foi mordida nas costas e coçada na perna, de acordo com sua mãe, Shamika Woumnm, de Dorchester.	Ela foi mordida nas costas e arranhada na perna, disse a mãe.
1	2375172	2375137	Ele diz que as informações liberadas sobre uma carta de tarô deixada em uma cena de tiro podem ter prolongado a farra, cortando comunicações frágeis com o atirador.	Ele diz que a liberação de uma carta de tarô deixada em uma cena de tiro pode ter prolongado a farra, cortando comunicações frágeis com o franco-atirador.
0	117397	116930	Foi a terceira derrota consecutiva dos Yankees por 23 a 9 - a maior derrapagem da temporada.	Os Yankees estão em sua primeira queda da equipe em toda a temporada.
0	494836	494848	O Salomão 5.5 está disponível inicialmente nos Estados Unidos e no Canadá, por um preço inicial de cerca de US $ 12.700.	O Solomon 5.5 já está disponível nos EUA e no Canadá por meio de revendedores da Microsoft Business Solutions.
1	1278159	1278426	O relatório divulgado na segunda-feira simplesmente diz: Este relatório não tenta abordar as complexidades desse problema.	O documento afirmou: &quot;Este relatório não tenta abordar as complexidades deste problema&quot;.
1	2715952	2715935	A SEC disse na quinta-feira que sua equipe está se preparando para estabelecer regras para combater abusos comerciais.	Na semana passada, a Comissão de Valores Mobiliários informou que sua equipe estava se preparando para estabelecer regras para combater os abusos comerciais.
0	1244546	1244687	A história lembrará o Dr. Belding Scribner, da Universidade de Washington, como o homem que salvou mais de um milhão de vidas, tornando possível a diálise renal a longo prazo.	Belding Scribner, inventor de um dispositivo que tornou possível a diálise renal a longo prazo e salvou mais de um milhão de vidas, morreu em Seattle aos 82 anos.
0	2590100	2589773	Nos Estados Unidos, 20,7% de todas as mulheres fumam.	Nevada é onde a maioria das mulheres fuma, 28%.
0	585263	585343	Mas ele encontrará o presidente francês, Jacques Chirac, em particular.	Eles incluem o presidente francês Jacques Chirac e o chanceler alemão Gerhard Schroeder.
1	2555777	2555594	Ele está temporariamente atuando como presidente interino da Chechênia, enquanto seu chefe, Akhmad Kadyrov, está na campanha.	Ele está temporariamente atuando como presidente interino da Chechênia, enquanto seu chefe, Akhmad Kadyrov, está concorrendo nas eleições presidenciais da região em 5 de outubro.
0	953802	953744	O Nasdaq Composite Index, com tecnologia ligada, caiu 0,08 de ponto para 1.646.	O índice composto Nasdaq composto por tecnologia &lt;.IXIC&gt; acrescentou 1,92 pontos, ou 0,12 por cento, em 1.647,94.
1	1629945	1629901	A audiência ocorreu um dia depois que o Pentágono apontou pela primeira vez um oficial, Dallager, por não abordar o escândalo.	A audiência ocorreu um dia depois que o Pentágono apontou pela primeira vez um oficial, Dallager, por não abordar o escândalo.
1	2555766	2555591	As autoridades chechenas que trabalham para o governo apoiado por Moscou são um alvo frequente de rebeldes e a tensão está alta antes das eleições presidenciais de domingo que vem na Chechênia, devastada pela guerra.	Autoridades do governo da Chechênia, apoiado em Moscou, são um alvo frequente de rebeldes, e a tensão está alta antes das eleições presidenciais de domingo na região devastada pela guerra.
1	1979300	1979257	Columbia foi destruída durante a reentrada em 1º de fevereiro, matando seus sete astronautas.	O Columbia se separou durante a descida em 1º de fevereiro, matando todos os sete astronautas a bordo.
1	3292858	3292499	O grupo de Feral estava por trás de um bem-sucedido boicote ao turismo cerca de uma década atrás, que resultou no então governo. Walter J. Hickel impondo uma moratória ao controle do lobo em 1992.	Friends of Animals, que reúne 200.000 membros, estava por trás de um bem-sucedido boicote ao turismo que resultou no então governo. Walter J. Hickel impondo uma moratória ao controle do lobo em 1992.
1	725414	725148	Ela conclui que o que o marido fez foi moralmente errado, mas não uma traição ao público.	Clinton disse que as ações do marido eram moralmente erradas, mas não constituíam uma traição pública.
0	1687491	1687417	O senador Bob Graham, democrata da Flórida, levantou US $ 2 milhões depois de começar tarde.	Mais atrás, o senador Bob Graham, da Flórida, informou cerca de US $ 1,7 milhão em mãos.
1	1315389	1315289	O exame contém quatro seções e testa os conhecimentos de álgebra e geometria, além de probabilidade e estatística.	O teste, em quatro seções, inclui álgebra e geometria, juntamente com algumas perguntas sobre probabilidade e estatística.
0	1571024	1571088	Os principais executivos dos EUA estão se sentindo cada vez mais felizes com as condições de negócios e os lucros das empresas, de acordo com uma pesquisa divulgada segunda-feira.	A confiança das empresas entre os principais executivos dos EUA atingiu uma alta de 12 meses no segundo trimestre, de acordo com uma pesquisa divulgada segunda-feira.
1	2467980	2467938	Massachusetts é um dos 12 estados que não possui pena de morte, tendo abolido a pena de morte em 1984.	Massachusetts é um dos 12 estados sem pena de morte, tendo sido abolida em 1984.
1	1272006	1271919	Os assessores de Taylor alertam que uma partida abrupta pode causar mais caos, uma visão compartilhada por muitos na Libéria e, em particular, até por mediadores.	Seus assessores alertam que uma partida abrupta pode provocar mais derramamento de sangue, uma visão compartilhada por muitos na Libéria.
1	1737201	1737431	Os advogados de recall dizem que entregaram 1,6 milhão de assinaturas a municípios.	Os proponentes de recall dizem que entregaram quase o dobro do número de assinaturas necessárias.
1	2383164	2382951	O Sr. Gettelfinger disse na entrevista coletiva que &quot;nós continuaremos martelando o processo de negociações até chegarmos a um acordo&quot; com a Ford e a GM	&quot;Vamos continuar a martelar o processo de negociações até chegarmos a um acordo&quot;, disse ele.
0	85769	85654	A estação de música country KKCS suspendeu dois disc jockeys por tocarem músicas do Dixie Chicks, violando uma proibição imposta depois que um membro do grupo criticou o presidente George Bush.	Uma estação de rádio suspendeu dois disc jockeys por se trancarem no estúdio e tocarem continuamente as músicas de Dixie Chicks, violando a proibição de dois meses da estação à música do grupo.
1	1547970	1548372	A diferença deles era se o tribunal deveria prestar atenção às opiniões legais de outros tribunais mundiais, como o Tribunal Europeu de Direitos Humanos.	A diferença deles era se o tribunal deveria levar em consideração as opiniões legais de outros tribunais mundiais, como o Tribunal Europeu de Direitos Humanos.
0	1834966	1835064	É também uma vitória estratégica para a Overture, já que Knight Ridder teve a opção de assinar nos serviços do Google.	É também uma vitória estratégica para a Overture, já que Knight Ridder estava usando os serviços de publicidade do Google.
1	1952106	1951806	BOSTON A arquidiocese católica de Boston ofereceu US $ 55 milhões para resolver mais de 500 processos de abuso sexual de clérigos, segundo um documento obtido pela Associated Press.	A arquidiocese católica americana de Boston ofereceu US $ 55 milhões para resolver mais de 500 ações de abuso sexual envolvendo padres.
1	2727208	2727256	Lewis disse que os resultados do terceiro trimestre foram impulsionados pelo crescimento de depósitos e empréstimos, fortes resultados bancários e comerciais e melhores receitas de hipotecas e cartões.	O crescimento de depósitos e empréstimos, fortes resultados bancários e comerciais e forte crescimento nas receitas de hipotecas e cartões impulsionaram os resultados deste trimestre.
0	3448494	3448458	A fabricante sueca de equipamentos de telecomunicações Ericsson (nasdaq: QCOM - news - people) subiu US $ 2,19, ou quase 12%, para US $ 20,59.	Fabricante de equipamentos de telecomunicações Lucent Technologies Inc. (nyse: QCOM - news - people) subiram 43 centavos, ou 12,3%, para US $ 3,95.
1	1179259	1179239	Eles não foram fornecidos ou dados a nós, mas desenterrados por nosso repórter, David Blair, no Ministério das Relações Exteriores de Bagdá. &quot;	Eles não foram fornecidos ou dados a nós, mas foram desenterrados por nosso repórter &quot;no ministério das Relações Exteriores do Iraque&quot;, afirmou.
1	758187	758048	O Congresso aprovou duas vezes restrições semelhantes, mas o presidente Bill Clinton as vetou.	O Congresso aprovou duas vezes projetos semelhantes, mas o então presidente Clinton os vetou nas duas vezes.
1	1934902	1935161	Brian Brabazon disse que seu filho ficaria chateado, mas depois se virou e fez amizade com seus provocadores.	O filho dela ficaria chateado, disse a mãe, mas depois se vira e faz amizade com seus provocadores.
1	1057430	1057549	Na sentença, Avants tinha tubos no nariz e um tanque de oxigênio portátil ao lado dele.	Avants, vestindo um macacão marrom claro, tinha tubos no nariz e um tanque de oxigênio portátil ao lado dele.
0	2636355	2636382	Os advogados de McKnight dizem que não há provas de que o uso de cocaína tenha causado a morte da criança.	Os advogados de McKnight disseram que ela não tinha intenção de prejudicar a criança.
1	2734407	2734397	O número de adultos americanos extremamente obesos - aqueles que têm pelo menos 30 quilos de excesso de peso - quadruplicou desde os anos 80 para cerca de 4 milhões.	O número de americanos considerados extremamente obesos, ou pelo menos 90 quilos acima do peso, quadruplicou desde os anos 80, para surpreendentes 4 milhões, segundo a pesquisa.
1	1017924	1017812	A discussão verbal com Keating surgiu da recusa inicial do cardeal Mahony em participar dessa pesquisa, a menos que os procedimentos fossem alterados.	Um surto verbal entre Keating e Mahony começou quando o cardeal inicialmente se recusou a participar da pesquisa, a menos que os procedimentos fossem alterados.
0	3292852	3292493	Um grupo de direitos dos animais esperou na sexta-feira para descobrir se conseguiu interromper um programa patrocinado pelo Estado, permitindo que caçadores atirassem em lobos de aviões no Alasca.	Um juiz do Alasca rejeitou uma tentativa de um grupo de direitos dos animais de interromper um programa patrocinado pelo Estado, permitindo que caçadores atirassem em lobos de aviões no Alasca.
1	2577533	2577526	A CFTC está investigando várias empresas de energia, incluindo pelo menos três empresas do Colorado, por manipular os mercados de energia, reportando preços falsos de comércio de gás natural a publicações do setor.	A agência federal está investigando se várias empresas de energia manipularam os mercados de energia relatando preços falsos do comércio de gás natural às publicações do setor.
0	1580731	1580611	&quot;Em relação ao segundo artigo, uma parte disso deveria ter sido originada em um trabalho de referência.	Ele continuou: &quot;Uma parte disso deveria ter sido originada em um trabalho de referência.
0	1910414	1910464	O tribunal suspendeu a liminar, aguardando um apelo da empresa canadense.	A liminar foi imediatamente suspensa, aguardando um apelo ao Tribunal de Apelações do Circuito Federal de Washington.
1	2820354	2820518	Ele acabou sendo levado ao hospital Hammersmith, em Londres, onde os médicos regulavam o batimento cardíaco de Blair por choque elétrico.	Ele foi levado ao hospital Hammersmith, onde os médicos regulavam o batimento cardíaco de Blair por choque elétrico em um procedimento chamado &quot;versão cardio&quot;.
1	758287	758501	De acordo com a legislação, um médico que executa o procedimento pode pegar até dois anos de prisão.	Os médicos que realizam o procedimento podem pegar até dois anos de prisão, conforme o projeto.
0	1810937	1810983	Dotson foi levado ao Chester River Hospital Center, onde passou a noite.	Dotson foi levado a um hospital da área para uma avaliação psiquiátrica.
1	3010293	3010036	Quando a polícia removeu os quatro da casa, eles pesavam 136 libras combinadas.	Cada menino pesava menos de 50 libras quando foram removidos da casa em 10 de outubro.
1	1640498	1640420	A segunda empresa, temporariamente apelidada de `` InternationalCo. &#39;&#39;, inclui 19 participações internacionais de energia e oleoduto.	A segunda empresa, chamada Prisma Energy International Inc. inclui 19 participações internacionais de energia e oleoduto.
1	1106648	1106676	Ele foi condenado por um júri do Tribunal Superior do Condado de Ventura e condenado à revelia a 124 anos de prisão.	Ele foi condenado em sua ausência em janeiro e condenado a 124 anos.
1	1278202	1278372	O rascunho do relatório foi direto: &quot;As mudanças climáticas têm consequências globais para a saúde humana e o meio ambiente&quot;.	O relatório original concluiu que &quot;as mudanças climáticas têm consequências globais para a saúde humana e o meio ambiente&quot;, de acordo com um memorando interno da EPA.
0	2750584	2750617	Reservistas civis também poderiam ser enviados ao exterior para trabalhos como a reconstrução do Afeganistão e Iraque.	Reservistas civis também poderiam ser enviados ao exterior para trabalhos como reconstrução no Afeganistão e Iraque, trabalhando em posições de tradutor a motorista de caminhão.
